label,kv_len,batch_size,num_qo_heads,num_kv_heads,head_dim,page_size,dtype,use_tensor_cores,backend,fixed_split_size,requested_fixed_split_size,target_split_k,split_k_count,disable_split_kv,split_kv,kv_chunk_size_tokens,kv_chunk_size_pages,num_chunks_kv,CTA_TILE_Q,CTA_TILE_KV,NUM_MMA_Q,NUM_MMA_KV,NUM_WARPS_Q,NUM_WARPS_KV,ms,tflops,gb_per_s_est
[baseline_after] llama3_8b_float16_split_k_18,7808,16,32,8,128,16,fp16,1,fa2,28,,18,18,0,1,448,28,18,16,64,1,1,1,4,0.60404,3.389,847.1
[baseline_after] llama3_8b_float16_split_k_18,7936,16,32,8,128,16,fp16,1,fa2,28,,18,18,0,1,448,28,18,16,64,1,1,1,4,0.61254,3.396,849.1
[baseline_after] llama3_8b_float16_split_k_18,8064,16,32,8,128,16,fp16,1,fa2,28,,18,18,0,1,448,28,18,16,64,1,1,1,4,0.62249,3.396,849.0
[baseline_after] llama3_8b_float16_split_k_18,8192,16,32,8,128,16,fp16,1,fa2,29,,18,18,0,1,464,29,18,16,64,1,1,1,4,0.63297,3.393,848.2
[baseline_before] llama3_8b_float16_split_k_19,128,16,32,8,128,16,fp16,1,fa2,1,,19,19,0,1,16,1,8,16,64,1,1,1,4,0.04902,0.685,171.1
[baseline_before] llama3_8b_float16_split_k_19,256,16,32,8,128,16,fp16,1,fa2,1,,19,19,0,1,16,1,16,16,64,1,1,1,4,0.08456,0.794,198.4
[baseline_before] llama3_8b_float16_split_k_19,384,16,32,8,128,16,fp16,1,fa2,2,,19,19,0,1,32,2,12,16,64,1,1,1,4,0.06904,1.458,364.5
[baseline_before] llama3_8b_float16_split_k_19,512,16,32,8,128,16,fp16,1,fa2,2,,19,19,0,1,32,2,16,16,64,1,1,1,4,0.08777,1.529,382.3
[baseline_before] llama3_8b_float16_split_k_19,640,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,14,16,64,1,1,1,4,0.07793,2.153,538.2
[baseline_before] llama3_8b_float16_split_k_19,768,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,16,16,64,1,1,1,4,0.08912,2.259,564.8
[baseline_before] llama3_8b_float16_split_k_19,896,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,19,16,64,1,1,1,4,0.10426,2.253,563.2
[baseline_before] llama3_8b_float16_split_k_19,1024,16,32,8,128,16,fp16,1,fa2,4,,19,19,0,1,64,4,16,16,64,1,1,1,4,0.10127,2.651,662.7
[baseline_before] llama3_8b_float16_split_k_19,1152,16,32,8,128,16,fp16,1,fa2,4,,19,19,0,1,64,4,18,16,64,1,1,1,4,0.11241,2.687,671.6
[baseline_before] llama3_8b_float16_split_k_19,1280,16,32,8,128,16,fp16,1,fa2,5,,19,19,0,1,80,5,16,16,64,1,1,1,4,0.12372,2.712,678.0
[baseline_before] llama3_8b_float16_split_k_19,1408,16,32,8,128,16,fp16,1,fa2,5,,19,19,0,1,80,5,18,16,64,1,1,1,4,0.13573,2.719,679.9
[baseline_before] llama3_8b_float16_split_k_19,1536,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,16,16,64,1,1,1,4,0.13873,2.902,725.6
[baseline_before] llama3_8b_float16_split_k_19,1664,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,18,16,64,1,1,1,4,0.14883,2.931,732.7
[baseline_before] llama3_8b_float16_split_k_19,1792,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,19,16,64,1,1,1,4,0.15916,2.952,737.9
[baseline_before] llama3_8b_float16_split_k_19,1920,16,32,8,128,16,fp16,1,fa2,7,,19,19,0,1,112,7,18,16,64,1,1,1,4,0.16657,3.022,755.4
[baseline_before] llama3_8b_float16_split_k_19,2048,16,32,8,128,16,fp16,1,fa2,7,,19,19,0,1,112,7,19,16,64,1,1,1,4,0.17796,3.017,754.2
[baseline_before] llama3_8b_float16_split_k_19,2176,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,17,16,64,1,1,1,4,0.18534,3.078,769.5
[baseline_before] llama3_8b_float16_split_k_19,2304,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,18,16,64,1,1,1,4,0.1944,3.107,776.7
[baseline_before] llama3_8b_float16_split_k_19,2432,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,19,16,64,1,1,1,4,0.2044,3.119,779.8
[baseline_before] llama3_8b_float16_split_k_19,2560,16,32,8,128,16,fp16,1,fa2,9,,19,19,0,1,144,9,18,16,64,1,1,1,4,0.21704,3.092,773.0
[baseline_before] llama3_8b_float16_split_k_19,2688,16,32,8,128,16,fp16,1,fa2,9,,19,19,0,1,144,9,19,16,64,1,1,1,4,0.22645,3.112,777.9
[baseline_before] llama3_8b_float16_split_k_19,2816,16,32,8,128,16,fp16,1,fa2,10,,19,19,0,1,160,10,18,16,64,1,1,1,4,0.23442,3.149,787.3
[baseline_before] llama3_8b_float16_split_k_19,2944,16,32,8,128,16,fp16,1,fa2,10,,19,19,0,1,160,10,19,16,64,1,1,1,4,0.24461,3.155,788.8
[baseline_before] llama3_8b_float16_split_k_19,3072,16,32,8,128,16,fp16,1,fa2,11,,19,19,0,1,176,11,18,16,64,1,1,1,4,0.25318,3.181,795.2
[baseline_before] llama3_8b_float16_split_k_19,3200,16,32,8,128,16,fp16,1,fa2,11,,19,19,0,1,176,11,19,16,64,1,1,1,4,0.26264,3.194,798.5
[baseline_before] llama3_8b_float16_split_k_19,3328,16,32,8,128,16,fp16,1,fa2,11,,19,19,0,1,176,11,19,16,64,1,1,1,4,0.27206,3.207,801.7
[baseline_before] llama3_8b_float16_split_k_19,3456,16,32,8,128,16,fp16,1,fa2,12,,19,19,0,1,192,12,18,16,64,1,1,1,4,0.28083,3.226,806.5
[baseline_before] llama3_8b_float16_split_k_19,3584,16,32,8,128,16,fp16,1,fa2,12,,19,19,0,1,192,12,19,16,64,1,1,1,4,0.29006,3.239,809.8
[baseline_before] llama3_8b_float16_split_k_19,3712,16,32,8,128,16,fp16,1,fa2,13,,19,19,0,1,208,13,18,16,64,1,1,1,4,0.30273,3.214,803.6
[baseline_before] llama3_8b_float16_split_k_19,3840,16,32,8,128,16,fp16,1,fa2,13,,19,19,0,1,208,13,19,16,64,1,1,1,4,0.31295,3.217,804.1
[baseline_before] llama3_8b_float16_split_k_19,3968,16,32,8,128,16,fp16,1,fa2,14,,19,19,0,1,224,14,18,16,64,1,1,1,4,0.32056,3.245,811.2
[baseline_before] llama3_8b_float16_split_k_19,4096,16,32,8,128,16,fp16,1,fa2,14,,19,19,0,1,224,14,19,16,64,1,1,1,4,0.32992,3.255,813.6
[baseline_before] llama3_8b_float16_split_k_19,4224,16,32,8,128,16,fp16,1,fa2,14,,19,19,0,1,224,14,19,16,64,1,1,1,4,0.3393,3.264,815.9
[baseline_before] llama3_8b_float16_split_k_19,4352,16,32,8,128,16,fp16,1,fa2,15,,19,19,0,1,240,15,19,16,64,1,1,1,4,0.34856,3.273,818.3
[baseline_before] llama3_8b_float16_split_k_19,4480,16,32,8,128,16,fp16,1,fa2,15,,19,19,0,1,240,15,19,16,64,1,1,1,4,0.35815,3.279,819.8
[baseline_before] llama3_8b_float16_split_k_19,4608,16,32,8,128,16,fp16,1,fa2,16,,19,19,0,1,256,16,18,16,64,1,1,1,4,0.36663,3.295,823.7
[baseline_before] llama3_8b_float16_split_k_19,4736,16,32,8,128,16,fp16,1,fa2,16,,19,19,0,1,256,16,19,16,64,1,1,1,4,0.37599,3.302,825.5
[baseline_before] llama3_8b_float16_split_k_19,4864,16,32,8,128,16,fp16,1,fa2,16,,19,19,0,1,256,16,19,16,64,1,1,1,4,0.3854,3.308,827.1
[baseline_before] llama3_8b_float16_split_k_19,4992,16,32,8,128,16,fp16,1,fa2,17,,19,19,0,1,272,17,19,16,64,1,1,1,4,0.39764,3.291,822.7
[baseline_before] llama3_8b_float16_split_k_19,5120,16,32,8,128,16,fp16,1,fa2,17,,19,19,0,1,272,17,19,16,64,1,1,1,4,0.40782,3.291,822.8
[baseline_before] llama3_8b_float16_split_k_19,5248,16,32,8,128,16,fp16,1,fa2,18,,19,19,0,1,288,18,19,16,64,1,1,1,4,0.41526,3.313,828.2
[baseline_before] llama3_8b_float16_split_k_19,5376,16,32,8,128,16,fp16,1,fa2,18,,19,19,0,1,288,18,19,16,64,1,1,1,4,0.42428,3.322,830.4
[baseline_before] llama3_8b_float16_split_k_19,5504,16,32,8,128,16,fp16,1,fa2,19,,19,19,0,1,304,19,19,16,64,1,1,1,4,0.43408,3.324,831.0
[baseline_before] llama3_8b_float16_split_k_19,5632,16,32,8,128,16,fp16,1,fa2,19,,19,19,0,1,304,19,19,16,64,1,1,1,4,0.44341,3.33,832.4
[baseline_before] llama3_8b_float16_split_k_19,5760,16,32,8,128,16,fp16,1,fa2,19,,19,19,0,1,304,19,19,16,64,1,1,1,4,0.45298,3.333,833.3
[baseline_before] llama3_8b_float16_split_k_19,5888,16,32,8,128,16,fp16,1,fa2,20,,19,19,0,1,320,20,19,16,64,1,1,1,4,0.46188,3.342,835.4
[baseline_before] llama3_8b_float16_split_k_19,6016,16,32,8,128,16,fp16,1,fa2,20,,19,19,0,1,320,20,19,16,64,1,1,1,4,0.47114,3.347,836.8
[baseline_before] llama3_8b_float16_split_k_19,6144,16,32,8,128,16,fp16,1,fa2,21,,19,19,0,1,336,21,19,16,64,1,1,1,4,0.48299,3.335,833.7
[baseline_before] llama3_8b_float16_split_k_19,6272,16,32,8,128,16,fp16,1,fa2,21,,19,19,0,1,336,21,19,16,64,1,1,1,4,0.49198,3.342,835.5
[baseline_before] llama3_8b_float16_split_k_19,6400,16,32,8,128,16,fp16,1,fa2,22,,19,19,0,1,352,22,19,16,64,1,1,1,4,0.50028,3.354,838.4
[baseline_before] llama3_8b_float16_split_k_19,6528,16,32,8,128,16,fp16,1,fa2,22,,19,19,0,1,352,22,19,16,64,1,1,1,4,0.51027,3.354,838.4
[baseline_before] llama3_8b_float16_split_k_19,6656,16,32,8,128,16,fp16,1,fa2,22,,19,19,0,1,352,22,19,16,64,1,1,1,4,0.51992,3.356,839.0
[baseline_before] llama3_8b_float16_split_k_19,6784,16,32,8,128,16,fp16,1,fa2,23,,19,19,0,1,368,23,19,16,64,1,1,1,4,0.52807,3.368,841.9
[baseline_before] llama3_8b_float16_split_k_19,6912,16,32,8,128,16,fp16,1,fa2,23,,19,19,0,1,368,23,19,16,64,1,1,1,4,0.53837,3.366,841.4
[baseline_before] llama3_8b_float16_split_k_19,7040,16,32,8,128,16,fp16,1,fa2,24,,19,19,0,1,384,24,19,16,64,1,1,1,4,0.54727,3.372,843.0
[baseline_before] llama3_8b_float16_split_k_19,7168,16,32,8,128,16,fp16,1,fa2,24,,19,19,0,1,384,24,19,16,64,1,1,1,4,0.55608,3.379,844.8
[baseline_before] llama3_8b_float16_split_k_19,7296,16,32,8,128,16,fp16,1,fa2,24,,19,19,0,1,384,24,19,16,64,1,1,1,4,0.56587,3.38,845.0
[baseline_before] llama3_8b_float16_split_k_19,7424,16,32,8,128,16,fp16,1,fa2,25,,19,19,0,1,400,25,19,16,64,1,1,1,4,0.57744,3.37,842.6
[baseline_before] llama3_8b_float16_split_k_19,7552,16,32,8,128,16,fp16,1,fa2,25,,19,19,0,1,400,25,19,16,64,1,1,1,4,0.587,3.373,843.2
[baseline_before] llama3_8b_float16_split_k_19,7680,16,32,8,128,16,fp16,1,fa2,26,,19,19,0,1,416,26,19,16,64,1,1,1,4,0.59617,3.377,844.2
[baseline_before] llama3_8b_float16_split_k_19,7808,16,32,8,128,16,fp16,1,fa2,26,,19,19,0,1,416,26,19,16,64,1,1,1,4,0.60525,3.382,845.4
[baseline_before] llama3_8b_float16_split_k_19,7936,16,32,8,128,16,fp16,1,fa2,27,,19,19,0,1,432,27,19,16,64,1,1,1,4,0.61318,3.393,848.2
[baseline_before] llama3_8b_float16_split_k_19,8064,16,32,8,128,16,fp16,1,fa2,27,,19,19,0,1,432,27,19,16,64,1,1,1,4,0.62317,3.392,848.1
[baseline_before] llama3_8b_float16_split_k_19,8192,16,32,8,128,16,fp16,1,fa2,27,,19,19,0,1,432,27,19,16,64,1,1,1,4,0.63329,3.391,847.7
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,128,16,32,8,128,16,fp16,1,fa2,1,,19,19,0,1,16,1,8,16,64,1,1,1,4,0.05006,0.67,167.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,256,16,32,8,128,16,fp16,1,fa2,1,,19,19,0,1,16,1,16,16,64,1,1,1,4,0.08456,0.794,198.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,384,16,32,8,128,16,fp16,1,fa2,2,,19,19,0,1,32,2,12,16,64,1,1,1,4,0.06907,1.457,364.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,512,16,32,8,128,16,fp16,1,fa2,2,,19,19,0,1,32,2,16,16,64,1,1,1,4,0.08779,1.529,382.2
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,640,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,14,16,64,1,1,1,4,0.08084,2.075,518.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,768,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,16,16,64,1,1,1,4,0.09031,2.229,557.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,896,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,19,16,64,1,1,1,4,0.10536,2.229,557.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1024,16,32,8,128,16,fp16,1,fa2,4,,19,19,0,1,64,4,16,16,64,1,1,1,4,0.10127,2.651,662.7
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1152,16,32,8,128,16,fp16,1,fa2,4,,19,19,0,1,64,4,18,16,64,1,1,1,4,0.11232,2.689,672.2
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1280,16,32,8,128,16,fp16,1,fa2,5,,19,19,0,1,80,5,16,16,64,1,1,1,4,0.12331,2.721,680.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1408,16,32,8,128,16,fp16,1,fa2,5,,19,19,0,1,80,5,18,16,64,1,1,1,4,0.1349,2.736,684.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1536,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,16,16,64,1,1,1,4,0.13854,2.906,726.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1664,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,18,16,64,1,1,1,4,0.14868,2.934,733.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1792,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,19,16,64,1,1,1,4,0.15917,2.951,737.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,1920,16,32,8,128,16,fp16,1,fa2,7,,19,19,0,1,112,7,18,16,64,1,1,1,4,0.1663,3.027,756.7
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2048,16,32,8,128,16,fp16,1,fa2,7,,19,19,0,1,112,7,19,16,64,1,1,1,4,0.17765,3.022,755.5
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2176,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,17,16,64,1,1,1,4,0.18501,3.083,770.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2304,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,18,16,64,1,1,1,4,0.19442,3.107,776.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2432,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,19,16,64,1,1,1,4,0.2044,3.119,779.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2560,16,32,8,128,16,fp16,1,fa2,9,,19,19,0,1,144,9,18,16,64,1,1,1,4,0.21688,3.094,773.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2688,16,32,8,128,16,fp16,1,fa2,9,,19,19,0,1,144,9,19,16,64,1,1,1,4,0.22647,3.111,777.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2816,16,32,8,128,16,fp16,1,fa2,10,,19,19,0,1,160,10,18,16,64,1,1,1,4,0.23443,3.149,787.2
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,2944,16,32,8,128,16,fp16,1,fa2,10,,19,19,0,1,160,10,19,16,64,1,1,1,4,0.24476,3.153,788.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3072,16,32,8,128,16,fp16,1,fa2,11,,19,19,0,1,176,11,18,16,64,1,1,1,4,0.25322,3.18,795.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3200,16,32,8,128,16,fp16,1,fa2,11,,19,19,0,1,176,11,19,16,64,1,1,1,4,0.26244,3.196,799.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3328,16,32,8,128,16,fp16,1,fa2,11,,19,19,0,1,176,11,19,16,64,1,1,1,4,0.27213,3.206,801.5
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3456,16,32,8,128,16,fp16,1,fa2,12,,19,19,0,1,192,12,18,16,64,1,1,1,4,0.28086,3.226,806.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3584,16,32,8,128,16,fp16,1,fa2,12,,19,19,0,1,192,12,19,16,64,1,1,1,4,0.29005,3.239,809.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3712,16,32,8,128,16,fp16,1,fa2,13,,19,19,0,1,208,13,18,16,64,1,1,1,4,0.30294,3.212,803.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3840,16,32,8,128,16,fp16,1,fa2,13,,19,19,0,1,208,13,19,16,64,1,1,1,4,0.313,3.216,804.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,3968,16,32,8,128,16,fp16,1,fa2,14,,19,19,0,1,224,14,18,16,64,1,1,1,4,0.32037,3.247,811.7
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4096,16,32,8,128,16,fp16,1,fa2,14,,19,19,0,1,224,14,19,16,64,1,1,1,4,0.32995,3.254,813.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4224,16,32,8,128,16,fp16,1,fa2,14,,19,19,0,1,224,14,19,16,64,1,1,1,4,0.33929,3.264,815.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4352,16,32,8,128,16,fp16,1,fa2,15,,19,19,0,1,240,15,19,16,64,1,1,1,4,0.3488,3.271,817.7
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4480,16,32,8,128,16,fp16,1,fa2,15,,19,19,0,1,240,15,19,16,64,1,1,1,4,0.35826,3.278,819.5
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4608,16,32,8,128,16,fp16,1,fa2,16,,19,19,0,1,256,16,18,16,64,1,1,1,4,0.36652,3.296,823.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4736,16,32,8,128,16,fp16,1,fa2,16,,19,19,0,1,256,16,19,16,64,1,1,1,4,0.37599,3.302,825.5
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4864,16,32,8,128,16,fp16,1,fa2,16,,19,19,0,1,256,16,19,16,64,1,1,1,4,0.38544,3.308,827.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,4992,16,32,8,128,16,fp16,1,fa2,17,,19,19,0,1,272,17,19,16,64,1,1,1,4,0.39755,3.292,822.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5120,16,32,8,128,16,fp16,1,fa2,17,,19,19,0,1,272,17,19,16,64,1,1,1,4,0.40776,3.292,822.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5248,16,32,8,128,16,fp16,1,fa2,18,,19,19,0,1,288,18,19,16,64,1,1,1,4,0.4153,3.313,828.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5376,16,32,8,128,16,fp16,1,fa2,18,,19,19,0,1,288,18,19,16,64,1,1,1,4,0.4242,3.322,830.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5504,16,32,8,128,16,fp16,1,fa2,19,,19,19,0,1,304,19,19,16,64,1,1,1,4,0.43377,3.326,831.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5632,16,32,8,128,16,fp16,1,fa2,19,,19,19,0,1,304,19,19,16,64,1,1,1,4,0.44332,3.33,832.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5760,16,32,8,128,16,fp16,1,fa2,19,,19,19,0,1,304,19,19,16,64,1,1,1,4,0.45301,3.333,833.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,5888,16,32,8,128,16,fp16,1,fa2,20,,19,19,0,1,320,20,19,16,64,1,1,1,4,0.46194,3.341,835.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6016,16,32,8,128,16,fp16,1,fa2,20,,19,19,0,1,320,20,19,16,64,1,1,1,4,0.47106,3.348,837.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6144,16,32,8,128,16,fp16,1,fa2,21,,19,19,0,1,336,21,19,16,64,1,1,1,4,0.48316,3.334,833.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6272,16,32,8,128,16,fp16,1,fa2,21,,19,19,0,1,336,21,19,16,64,1,1,1,4,0.49209,3.341,835.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6400,16,32,8,128,16,fp16,1,fa2,22,,19,19,0,1,352,22,19,16,64,1,1,1,4,0.50015,3.354,838.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6528,16,32,8,128,16,fp16,1,fa2,22,,19,19,0,1,352,22,19,16,64,1,1,1,4,0.51057,3.352,837.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6656,16,32,8,128,16,fp16,1,fa2,22,,19,19,0,1,352,22,19,16,64,1,1,1,4,0.51992,3.356,839.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6784,16,32,8,128,16,fp16,1,fa2,23,,19,19,0,1,368,23,19,16,64,1,1,1,4,0.52807,3.368,841.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,6912,16,32,8,128,16,fp16,1,fa2,23,,19,19,0,1,368,23,19,16,64,1,1,1,4,0.53841,3.365,841.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7040,16,32,8,128,16,fp16,1,fa2,24,,19,19,0,1,384,24,19,16,64,1,1,1,4,0.54716,3.373,843.2
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7168,16,32,8,128,16,fp16,1,fa2,24,,19,19,0,1,384,24,19,16,64,1,1,1,4,0.55604,3.379,844.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7296,16,32,8,128,16,fp16,1,fa2,24,,19,19,0,1,384,24,19,16,64,1,1,1,4,0.5658,3.38,845.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7424,16,32,8,128,16,fp16,1,fa2,25,,19,19,0,1,400,25,19,16,64,1,1,1,4,0.57748,3.37,842.5
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7552,16,32,8,128,16,fp16,1,fa2,25,,19,19,0,1,400,25,19,16,64,1,1,1,4,0.58706,3.372,843.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7680,16,32,8,128,16,fp16,1,fa2,26,,19,19,0,1,416,26,19,16,64,1,1,1,4,0.5959,3.379,844.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7808,16,32,8,128,16,fp16,1,fa2,26,,19,19,0,1,416,26,19,16,64,1,1,1,4,0.60537,3.381,845.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,7936,16,32,8,128,16,fp16,1,fa2,27,,19,19,0,1,432,27,19,16,64,1,1,1,4,0.61343,3.391,847.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,8064,16,32,8,128,16,fp16,1,fa2,27,,19,19,0,1,432,27,19,16,64,1,1,1,4,0.62254,3.396,848.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_1,8192,16,32,8,128,16,fp16,1,fa2,27,,19,19,0,1,432,27,19,16,64,1,1,1,4,0.63358,3.389,847.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,128,16,32,8,128,16,fp16,1,fa2,1,,19,19,0,1,16,1,8,16,128,1,2,1,4,0.09161,0.366,91.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,256,16,32,8,128,16,fp16,1,fa2,1,,19,19,0,1,16,1,16,16,128,1,2,1,4,0.14637,0.458,114.6
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,384,16,32,8,128,16,fp16,1,fa2,2,,19,19,0,1,32,2,12,16,128,1,2,1,4,0.11649,0.864,216.0
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,512,16,32,8,128,16,fp16,1,fa2,2,,19,19,0,1,32,2,16,16,128,1,2,1,4,0.15164,0.885,221.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,640,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,14,16,128,1,2,1,4,0.12348,1.359,339.7
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,768,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,16,16,128,1,2,1,4,0.14212,1.417,354.2
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,896,16,32,8,128,16,fp16,1,fa2,3,,19,19,0,1,48,3,19,16,128,1,2,1,4,0.16882,1.391,347.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1024,16,32,8,128,16,fp16,1,fa2,4,,19,19,0,1,64,4,16,16,128,1,2,1,4,0.15146,1.772,443.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1152,16,32,8,128,16,fp16,1,fa2,4,,19,19,0,1,64,4,18,16,128,1,2,1,4,0.16879,1.789,447.3
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1280,16,32,8,128,16,fp16,1,fa2,5,,19,19,0,1,80,5,16,16,128,1,2,1,4,0.16088,2.086,521.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1408,16,32,8,128,16,fp16,1,fa2,5,,19,19,0,1,80,5,18,16,128,1,2,1,4,0.17784,2.075,518.9
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1536,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,16,16,128,1,2,1,4,0.17086,2.357,589.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1664,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,18,16,128,1,2,1,4,0.19356,2.254,563.4
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1792,16,32,8,128,16,fp16,1,fa2,6,,19,19,0,1,96,6,19,16,128,1,2,1,4,0.2072,2.267,566.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,1920,16,32,8,128,16,fp16,1,fa2,7,,19,19,0,1,112,7,18,16,128,1,2,1,4,0.20391,2.468,617.1
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,2048,16,32,8,128,16,fp16,1,fa2,7,,19,19,0,1,112,7,19,16,128,1,2,1,4,0.21483,2.499,624.8
[experiment] llama3_8b_float16_split_k_19_num_mma_kv_2,2176,16,32,8,128,16,fp16,1,fa2,8,,19,19,0,1,128,8,17,16,128,1,2,1,4,0.21368,2.67,667.4
