label,kv_len,batch_size,num_qo_heads,num_kv_heads,head_dim,page_size,NUM_STAGES_SMEM,TILE_SIZE_PER_BDX,VEC_SIZE,BDX,BDY,BDZ,KV_TILE_TOKENS,ms,tflops,gb_per_s_est
[experiment] llama3_70b_tile_size_per_bdx_6,4480,8,64,8,128,16,2,6,8,16,8,1,48,0.3804,3.087,385.9
[experiment] llama3_70b_tile_size_per_bdx_6,4608,8,64,8,128,16,2,6,8,16,8,1,48,0.38953,3.101,387.6
[experiment] llama3_70b_tile_size_per_bdx_6,4736,8,64,8,128,16,2,6,8,16,8,1,48,0.4009,3.097,387.1
[experiment] llama3_70b_tile_size_per_bdx_6,4864,8,64,8,128,16,2,6,8,16,8,1,48,0.41278,3.089,386.1
[experiment] llama3_70b_tile_size_per_bdx_6,4992,8,64,8,128,16,2,6,8,16,8,1,48,0.41904,3.123,390.4
[experiment] llama3_70b_tile_size_per_bdx_6,5120,8,64,8,128,16,2,6,8,16,8,1,48,0.43542,3.082,385.3
[experiment] llama3_70b_tile_size_per_bdx_6,5248,8,64,8,128,16,2,6,8,16,8,1,48,0.44584,3.086,385.7
[experiment] llama3_70b_tile_size_per_bdx_6,5376,8,64,8,128,16,2,6,8,16,8,1,48,0.45258,3.114,389.2
[experiment] llama3_70b_tile_size_per_bdx_6,5504,8,64,8,128,16,2,6,8,16,8,1,48,0.46758,3.086,385.7
[experiment] llama3_70b_tile_size_per_bdx_6,5632,8,64,8,128,16,2,6,8,16,8,1,48,0.47742,3.092,386.6
[experiment] llama3_70b_tile_size_per_bdx_6,5760,8,64,8,128,16,2,6,8,16,8,1,48,0.48661,3.103,387.9
[experiment] llama3_70b_tile_size_per_bdx_6,5888,8,64,8,128,16,2,6,8,16,8,1,48,0.49932,3.091,386.4
[experiment] llama3_70b_tile_size_per_bdx_6,6016,8,64,8,128,16,2,6,8,16,8,1,48,0.50979,3.094,386.7
[experiment] llama3_70b_tile_size_per_bdx_6,6144,8,64,8,128,16,2,6,8,16,8,1,48,0.51967,3.099,387.4
[experiment] llama3_70b_tile_size_per_bdx_6,6272,8,64,8,128,16,2,6,8,16,8,1,48,0.53064,3.098,387.3
[experiment] llama3_70b_tile_size_per_bdx_6,6400,8,64,8,128,16,2,6,8,16,8,1,48,0.54166,3.097,387.2
[experiment] llama3_70b_tile_size_per_bdx_6,6528,8,64,8,128,16,2,6,8,16,8,1,48,0.55169,3.102,387.7
[experiment] llama3_70b_tile_size_per_bdx_6,6656,8,64,8,128,16,2,6,8,16,8,1,48,0.56392,3.094,386.8
[experiment] llama3_70b_tile_size_per_bdx_6,6784,8,64,8,128,16,2,6,8,16,8,1,48,0.5743,3.097,387.1
[experiment] llama3_70b_tile_size_per_bdx_6,6912,8,64,8,128,16,2,6,8,16,8,1,48,0.58257,3.11,388.8
[experiment] llama3_70b_tile_size_per_bdx_6,7040,8,64,8,128,16,2,6,8,16,8,1,48,0.59487,3.102,387.8
[experiment] llama3_70b_tile_size_per_bdx_6,7168,8,64,8,128,16,2,6,8,16,8,1,48,0.60681,3.097,387.1
[experiment] llama3_70b_tile_size_per_bdx_6,7296,8,64,8,128,16,2,6,8,16,8,1,48,0.61499,3.11,388.7
[experiment] llama3_70b_tile_size_per_bdx_6,7424,8,64,8,128,16,2,6,8,16,8,1,48,0.6263,3.107,388.4
[experiment] llama3_70b_tile_size_per_bdx_6,7552,8,64,8,128,16,2,6,8,16,8,1,48,0.63826,3.102,387.7
[experiment] llama3_70b_tile_size_per_bdx_6,7680,8,64,8,128,16,2,6,8,16,8,1,48,0.64821,3.106,388.2
[experiment] llama3_70b_tile_size_per_bdx_6,7808,8,64,8,128,16,2,6,8,16,8,1,48,0.65879,3.107,388.4
[experiment] llama3_70b_tile_size_per_bdx_6,7936,8,64,8,128,16,2,6,8,16,8,1,48,0.67085,3.101,387.6
[experiment] llama3_70b_tile_size_per_bdx_6,8064,8,64,8,128,16,2,6,8,16,8,1,48,0.67905,3.113,389.1
[experiment] llama3_70b_tile_size_per_bdx_6,8192,8,64,8,128,16,2,6,8,16,8,1,48,0.69105,3.108,388.4
[experiment] llama3_8b_tile_size_per_bdx_7,128,8,32,8,128,16,2,7,8,16,4,2,56,0.03865,0.434,108.5
[experiment] llama3_8b_tile_size_per_bdx_7,256,8,32,8,128,16,2,7,8,16,4,2,56,0.03898,0.861,215.2
[experiment] llama3_8b_tile_size_per_bdx_7,384,8,32,8,128,16,2,7,8,16,4,2,56,0.03706,1.358,339.5
[experiment] llama3_8b_tile_size_per_bdx_7,512,8,32,8,128,16,2,7,8,16,4,2,56,0.03711,1.808,452.1
[experiment] llama3_8b_tile_size_per_bdx_7,640,8,32,8,128,16,2,7,8,16,4,2,56,0.03762,2.23,557.4
[experiment] llama3_8b_tile_size_per_bdx_7,768,8,32,8,128,16,2,7,8,16,4,2,56,0.03654,2.755,688.8
[experiment] llama3_8b_tile_size_per_bdx_7,896,8,32,8,128,16,2,7,8,16,4,2,56,0.04172,2.815,703.7
[experiment] llama3_8b_tile_size_per_bdx_7,1024,8,32,8,128,16,2,7,8,16,4,2,56,0.04725,2.84,710.1
[experiment] llama3_8b_tile_size_per_bdx_7,1152,8,32,8,128,16,2,7,8,16,4,2,56,0.05078,2.974,743.4
[experiment] llama3_8b_tile_size_per_bdx_7,1280,8,32,8,128,16,2,7,8,16,4,2,56,0.05566,3.014,753.5
[experiment] llama3_8b_tile_size_per_bdx_7,1408,8,32,8,128,16,2,7,8,16,4,2,56,0.06096,3.028,756.9
[experiment] llama3_8b_tile_size_per_bdx_7,1536,8,32,8,128,16,2,7,8,16,4,2,56,0.06474,3.11,777.5
[experiment] llama3_8b_tile_size_per_bdx_7,1664,8,32,8,128,16,2,7,8,16,4,2,56,0.06948,3.139,784.8
[experiment] llama3_8b_tile_size_per_bdx_7,1792,8,32,8,128,16,2,7,8,16,4,2,56,0.07532,3.119,779.6
[experiment] llama3_8b_tile_size_per_bdx_7,1920,8,32,8,128,16,2,7,8,16,4,2,56,0.08091,3.11,777.6
[experiment] llama3_8b_tile_size_per_bdx_7,2048,8,32,8,128,16,2,7,8,16,4,2,56,0.08787,3.055,763.7
[experiment] llama3_8b_tile_size_per_bdx_7,2176,8,32,8,128,16,2,7,8,16,4,2,56,0.08917,3.198,799.6
[experiment] llama3_8b_tile_size_per_bdx_7,2304,8,32,8,128,16,2,7,8,16,4,2,56,0.09485,3.184,796.0
[experiment] llama3_8b_tile_size_per_bdx_7,2432,8,32,8,128,16,2,7,8,16,4,2,56,0.09901,3.22,804.9
[experiment] llama3_8b_tile_size_per_bdx_7,2560,8,32,8,128,16,2,7,8,16,4,2,56,0.10341,3.245,811.2
[experiment] llama3_8b_tile_size_per_bdx_7,2688,8,32,8,128,16,2,7,8,16,4,2,56,0.1092,3.226,806.6
[experiment] llama3_8b_tile_size_per_bdx_7,2816,8,32,8,128,16,2,7,8,16,4,2,56,0.11553,3.195,798.7
[experiment] llama3_8b_tile_size_per_bdx_7,2944,8,32,8,128,16,2,7,8,16,4,2,56,0.1192,3.237,809.3
[experiment] llama3_8b_tile_size_per_bdx_7,3072,8,32,8,128,16,2,7,8,16,4,2,56,0.12325,3.267,816.7
[experiment] llama3_8b_tile_size_per_bdx_7,3200,8,32,8,128,16,2,7,8,16,4,2,56,0.12884,3.256,813.9
[experiment] llama3_8b_tile_size_per_bdx_7,3328,8,32,8,128,16,2,7,8,16,4,2,56,0.13333,3.272,817.9
[experiment] llama3_8b_tile_size_per_bdx_7,3456,8,32,8,128,16,2,7,8,16,4,2,56,0.13735,3.298,824.5
[experiment] llama3_8b_tile_size_per_bdx_7,3584,8,32,8,128,16,2,7,8,16,4,2,56,0.14354,3.273,818.2
[experiment] llama3_8b_tile_size_per_bdx_7,3712,8,32,8,128,16,2,7,8,16,4,2,56,0.14895,3.267,816.6
[experiment] llama3_8b_tile_size_per_bdx_7,3840,8,32,8,128,16,2,7,8,16,4,2,56,0.15293,3.291,822.8
[experiment] llama3_8b_tile_size_per_bdx_7,3968,8,32,8,128,16,2,7,8,16,4,2,56,0.15776,3.297,824.2
[experiment] llama3_8b_tile_size_per_bdx_7,4096,8,32,8,128,16,2,7,8,16,4,2,56,0.16226,3.309,827.2
[experiment] llama3_8b_tile_size_per_bdx_7,4224,8,32,8,128,16,2,7,8,16,4,2,56,0.16685,3.318,829.6
[experiment] llama3_8b_tile_size_per_bdx_7,4352,8,32,8,128,16,2,7,8,16,4,2,56,0.17168,3.323,830.7
[experiment] llama3_8b_tile_size_per_bdx_7,4480,8,32,8,128,16,2,7,8,16,4,2,56,0.17726,3.313,828.2
[experiment] llama3_8b_tile_size_per_bdx_7,4608,8,32,8,128,16,2,7,8,16,4,2,56,0.18314,3.298,824.5
[experiment] llama3_8b_tile_size_per_bdx_7,4736,8,32,8,128,16,2,7,8,16,4,2,56,0.1874,3.313,828.1
[experiment] llama3_8b_tile_size_per_bdx_7,4864,8,32,8,128,16,2,7,8,16,4,2,56,0.19091,3.339,834.8
[experiment] llama3_8b_tile_size_per_bdx_7,4992,8,32,8,128,16,2,7,8,16,4,2,56,0.19671,3.326,831.6
[experiment] llama3_8b_tile_size_per_bdx_7,5120,8,32,8,128,16,2,7,8,16,4,2,56,0.20078,3.342,835.6
[experiment] llama3_8b_tile_size_per_bdx_7,5248,8,32,8,128,16,2,7,8,16,4,2,56,0.20516,3.353,838.2
[experiment] llama3_8b_tile_size_per_bdx_7,5376,8,32,8,128,16,2,7,8,16,4,2,56,0.21077,3.343,835.8
[experiment] llama3_8b_tile_size_per_bdx_7,5504,8,32,8,128,16,2,7,8,16,4,2,56,0.21607,3.339,834.7
[experiment] llama3_8b_tile_size_per_bdx_7,5632,8,32,8,128,16,2,7,8,16,4,2,56,0.22128,3.336,834.0
[experiment] llama3_8b_tile_size_per_bdx_7,5760,8,32,8,128,16,2,7,8,16,4,2,56,0.22546,3.349,837.1
[experiment] llama3_8b_tile_size_per_bdx_7,5888,8,32,8,128,16,2,7,8,16,4,2,56,0.23085,3.343,835.8
[experiment] llama3_8b_tile_size_per_bdx_7,6016,8,32,8,128,16,2,7,8,16,4,2,56,0.23303,3.384,846.0
[experiment] llama3_8b_tile_size_per_bdx_7,6144,8,32,8,128,16,2,7,8,16,4,2,56,0.23944,3.363,840.8
[experiment] llama3_8b_tile_size_per_bdx_7,6272,8,32,8,128,16,2,7,8,16,4,2,56,0.24384,3.371,842.8
[experiment] llama3_8b_tile_size_per_bdx_7,6400,8,32,8,128,16,2,7,8,16,4,2,56,0.251,3.342,835.5
[experiment] llama3_8b_tile_size_per_bdx_7,6528,8,32,8,128,16,2,7,8,16,4,2,56,0.25443,3.363,840.7
[experiment] llama3_8b_tile_size_per_bdx_7,6656,8,32,8,128,16,2,7,8,16,4,2,56,0.25958,3.361,840.2
[experiment] llama3_8b_tile_size_per_bdx_7,6784,8,32,8,128,16,2,7,8,16,4,2,56,0.26444,3.363,840.7
[experiment] llama3_8b_tile_size_per_bdx_7,6912,8,32,8,128,16,2,7,8,16,4,2,56,0.26942,3.363,840.7
[experiment] llama3_8b_tile_size_per_bdx_7,7040,8,32,8,128,16,2,7,8,16,4,2,56,0.2738,3.37,842.5
[experiment] llama3_8b_tile_size_per_bdx_7,7168,8,32,8,128,16,2,7,8,16,4,2,56,0.27898,3.368,841.9
[experiment] llama3_8b_tile_size_per_bdx_7,7296,8,32,8,128,16,2,7,8,16,4,2,56,0.2848,3.358,839.5
[experiment] llama3_8b_tile_size_per_bdx_7,7424,8,32,8,128,16,2,7,8,16,4,2,56,0.28864,3.371,842.8
[experiment] llama3_8b_tile_size_per_bdx_7,7552,8,32,8,128,16,2,7,8,16,4,2,56,0.29417,3.365,841.2
[experiment] llama3_8b_tile_size_per_bdx_7,7680,8,32,8,128,16,2,7,8,16,4,2,56,0.29929,3.363,840.9
[experiment] llama3_8b_tile_size_per_bdx_7,7808,8,32,8,128,16,2,7,8,16,4,2,56,0.30365,3.37,842.6
[experiment] llama3_8b_tile_size_per_bdx_7,7936,8,32,8,128,16,2,7,8,16,4,2,56,0.30676,3.391,847.7
[experiment] llama3_8b_tile_size_per_bdx_7,8064,8,32,8,128,16,2,7,8,16,4,2,56,0.31351,3.371,842.9
[experiment] llama3_8b_tile_size_per_bdx_7,8192,8,32,8,128,16,2,7,8,16,4,2,56,0.31937,3.362,840.5
[experiment] llama3_70b_tile_size_per_bdx_7,128,8,64,8,128,16,2,7,8,16,8,1,56,0.03826,0.877,109.6
[experiment] llama3_70b_tile_size_per_bdx_7,256,8,64,8,128,16,2,7,8,16,8,1,56,0.05102,1.315,164.4
[experiment] llama3_70b_tile_size_per_bdx_7,384,8,64,8,128,16,2,7,8,16,8,1,56,0.04898,2.055,256.9
[experiment] llama3_70b_tile_size_per_bdx_7,512,8,64,8,128,16,2,7,8,16,8,1,56,0.05986,2.242,280.3
[experiment] llama3_70b_tile_size_per_bdx_7,640,8,64,8,128,16,2,7,8,16,8,1,56,0.07035,2.385,298.1
[experiment] llama3_70b_tile_size_per_bdx_7,768,8,64,8,128,16,2,7,8,16,8,1,56,0.08051,2.501,312.6
[experiment] llama3_70b_tile_size_per_bdx_7,896,8,64,8,128,16,2,7,8,16,8,1,56,0.09136,2.571,321.4
[experiment] llama3_70b_tile_size_per_bdx_7,1024,8,64,8,128,16,2,7,8,16,8,1,56,0.11433,2.348,293.5
[experiment] llama3_70b_tile_size_per_bdx_7,1152,8,64,8,128,16,2,7,8,16,8,1,56,0.1263,2.391,298.9
[experiment] llama3_70b_tile_size_per_bdx_7,1280,8,64,8,128,16,2,7,8,16,8,1,56,0.12214,2.747,343.4
[experiment] llama3_70b_tile_size_per_bdx_7,1408,8,64,8,128,16,2,7,8,16,8,1,56,0.12605,2.928,366.0
[experiment] llama3_70b_tile_size_per_bdx_7,1536,8,64,8,128,16,2,7,8,16,8,1,56,0.13545,2.973,371.6
[experiment] llama3_70b_tile_size_per_bdx_7,1664,8,64,8,128,16,2,7,8,16,8,1,56,0.1444,3.021,377.6
[experiment] llama3_70b_tile_size_per_bdx_7,1792,8,64,8,128,16,2,7,8,16,8,1,56,0.15428,3.045,380.6
[experiment] llama3_70b_tile_size_per_bdx_7,1920,8,64,8,128,16,2,7,8,16,8,1,56,0.18599,2.706,338.3
[experiment] llama3_70b_tile_size_per_bdx_7,2048,8,64,8,128,16,2,7,8,16,8,1,56,0.19565,2.744,343.0
[experiment] llama3_70b_tile_size_per_bdx_7,2176,8,64,8,128,16,2,7,8,16,8,1,56,0.20325,2.807,350.8
[experiment] llama3_70b_tile_size_per_bdx_7,2304,8,64,8,128,16,2,7,8,16,8,1,56,0.19901,3.035,379.4
[experiment] llama3_70b_tile_size_per_bdx_7,2432,8,64,8,128,16,2,7,8,16,8,1,56,0.21036,3.031,378.8
[experiment] llama3_70b_tile_size_per_bdx_7,2560,8,64,8,128,16,2,7,8,16,8,1,56,0.21955,3.057,382.1
[experiment] llama3_70b_tile_size_per_bdx_7,2688,8,64,8,128,16,2,7,8,16,8,1,56,0.23043,3.058,382.2
[experiment] llama3_70b_tile_size_per_bdx_7,2816,8,64,8,128,16,2,7,8,16,8,1,56,0.26688,2.766,345.8
[experiment] llama3_70b_tile_size_per_bdx_7,2944,8,64,8,128,16,2,7,8,16,8,1,56,0.27731,2.783,347.9
[experiment] llama3_70b_tile_size_per_bdx_7,3072,8,64,8,128,16,2,7,8,16,8,1,56,0.28503,2.825,353.2
[experiment] llama3_70b_tile_size_per_bdx_7,3200,8,64,8,128,16,2,7,8,16,8,1,56,0.27738,3.024,378.0
[experiment] llama3_70b_tile_size_per_bdx_7,3328,8,64,8,128,16,2,7,8,16,8,1,56,0.28659,3.044,380.5
[experiment] llama3_70b_tile_size_per_bdx_7,3456,8,64,8,128,16,2,7,8,16,8,1,56,0.29826,3.038,379.7
[experiment] llama3_70b_tile_size_per_bdx_7,3584,8,64,8,128,16,2,7,8,16,8,1,56,0.3071,3.059,382.4
[experiment] llama3_70b_tile_size_per_bdx_7,3712,8,64,8,128,16,2,7,8,16,8,1,56,0.3419,2.846,355.8
[experiment] llama3_70b_tile_size_per_bdx_7,3840,8,64,8,128,16,2,7,8,16,8,1,56,0.3525,2.856,357.0
[experiment] llama3_70b_tile_size_per_bdx_7,3968,8,64,8,128,16,2,7,8,16,8,1,56,0.35789,2.906,363.3
[experiment] llama3_70b_tile_size_per_bdx_7,4096,8,64,8,128,16,2,7,8,16,8,1,56,0.35565,3.019,377.4
[experiment] llama3_70b_tile_size_per_bdx_7,4224,8,64,8,128,16,2,7,8,16,8,1,56,0.36462,3.037,379.6
[experiment] llama3_70b_tile_size_per_bdx_7,4352,8,64,8,128,16,2,7,8,16,8,1,56,0.37501,3.042,380.3
[experiment] llama3_70b_tile_size_per_bdx_7,4480,8,64,8,128,16,2,7,8,16,8,1,56,0.3855,3.046,380.8
[experiment] llama3_70b_tile_size_per_bdx_7,4608,8,64,8,128,16,2,7,8,16,8,1,56,0.41873,2.885,360.6
[experiment] llama3_70b_tile_size_per_bdx_7,4736,8,64,8,128,16,2,7,8,16,8,1,56,0.4268,2.909,363.6
[experiment] llama3_70b_tile_size_per_bdx_7,4864,8,64,8,128,16,2,7,8,16,8,1,56,0.43892,2.905,363.1
[experiment] llama3_70b_tile_size_per_bdx_7,4992,8,64,8,128,16,2,7,8,16,8,1,56,0.43169,3.031,378.9
[experiment] llama3_70b_tile_size_per_bdx_7,5120,8,64,8,128,16,2,7,8,16,8,1,56,0.44201,3.037,379.6
[experiment] llama3_70b_tile_size_per_bdx_7,5248,8,64,8,128,16,2,7,8,16,8,1,56,0.4515,3.047,380.9
[experiment] llama3_70b_tile_size_per_bdx_7,5376,8,64,8,128,16,2,7,8,16,8,1,56,0.46112,3.056,382.0
[experiment] llama3_70b_tile_size_per_bdx_7,5504,8,64,8,128,16,2,7,8,16,8,1,56,0.49634,2.907,363.4
[experiment] llama3_70b_tile_size_per_bdx_7,5632,8,64,8,128,16,2,7,8,16,8,1,56,0.50763,2.908,363.6
[experiment] llama3_70b_tile_size_per_bdx_7,5760,8,64,8,128,16,2,7,8,16,8,1,56,0.51533,2.93,366.3
[experiment] llama3_70b_tile_size_per_bdx_7,5888,8,64,8,128,16,2,7,8,16,8,1,56,0.50812,3.038,379.7
[experiment] llama3_70b_tile_size_per_bdx_7,6016,8,64,8,128,16,2,7,8,16,8,1,56,0.51775,3.046,380.7
[experiment] llama3_70b_tile_size_per_bdx_7,6144,8,64,8,128,16,2,7,8,16,8,1,56,0.52661,3.058,382.3
[experiment] llama3_70b_tile_size_per_bdx_7,6272,8,64,8,128,16,2,7,8,16,8,1,56,0.53752,3.059,382.4
[experiment] llama3_70b_tile_size_per_bdx_7,6400,8,64,8,128,16,2,7,8,16,8,1,56,0.57769,2.904,363.0
[experiment] llama3_70b_tile_size_per_bdx_7,6528,8,64,8,128,16,2,7,8,16,8,1,56,0.589,2.905,363.2
[experiment] llama3_70b_tile_size_per_bdx_7,6656,8,64,8,128,16,2,7,8,16,8,1,56,0.59664,2.924,365.6
[experiment] llama3_70b_tile_size_per_bdx_7,6784,8,64,8,128,16,2,7,8,16,8,1,56,0.58614,3.034,379.3
[experiment] llama3_70b_tile_size_per_bdx_7,6912,8,64,8,128,16,2,7,8,16,8,1,56,0.59612,3.04,379.9
[experiment] llama3_70b_tile_size_per_bdx_7,7040,8,64,8,128,16,2,7,8,16,8,1,56,0.60624,3.044,380.5
[experiment] llama3_70b_tile_size_per_bdx_7,7168,8,64,8,128,16,2,7,8,16,8,1,56,0.61542,3.053,381.7
[experiment] llama3_70b_tile_size_per_bdx_7,7296,8,64,8,128,16,2,7,8,16,8,1,56,0.65088,2.938,367.3
[experiment] llama3_70b_tile_size_per_bdx_7,7424,8,64,8,128,16,2,7,8,16,8,1,56,0.6602,2.948,368.5
[experiment] llama3_70b_tile_size_per_bdx_7,7552,8,64,8,128,16,2,7,8,16,8,1,56,0.66964,2.956,369.5
[experiment] llama3_70b_tile_size_per_bdx_7,7680,8,64,8,128,16,2,7,8,16,8,1,56,0.6636,3.034,379.2
[experiment] llama3_70b_tile_size_per_bdx_7,7808,8,64,8,128,16,2,7,8,16,8,1,56,0.67036,3.053,381.7
[experiment] llama3_70b_tile_size_per_bdx_7,7936,8,64,8,128,16,2,7,8,16,8,1,56,0.68165,3.052,381.5
[experiment] llama3_70b_tile_size_per_bdx_7,8064,8,64,8,128,16,2,7,8,16,8,1,56,0.69181,3.056,382.0
[experiment] llama3_70b_tile_size_per_bdx_7,8192,8,64,8,128,16,2,7,8,16,8,1,56,0.72974,2.943,367.8
[experiment] llama3_8b_tile_size_per_bdx_8,128,8,32,8,128,16,2,8,8,16,4,2,64,0.03813,0.44,110.0
[experiment] llama3_8b_tile_size_per_bdx_8,256,8,32,8,128,16,2,8,8,16,4,2,64,0.03826,0.877,219.2
[experiment] llama3_8b_tile_size_per_bdx_8,384,8,32,8,128,16,2,8,8,16,4,2,64,0.03802,1.324,330.9
[experiment] llama3_8b_tile_size_per_bdx_8,512,8,32,8,128,16,2,8,8,16,4,2,64,0.03732,1.798,449.6
[experiment] llama3_8b_tile_size_per_bdx_8,640,8,32,8,128,16,2,8,8,16,4,2,64,0.03769,2.225,556.4
[experiment] llama3_8b_tile_size_per_bdx_8,768,8,32,8,128,16,2,8,8,16,4,2,64,0.03721,2.706,676.4
[experiment] llama3_8b_tile_size_per_bdx_8,896,8,32,8,128,16,2,8,8,16,4,2,64,0.04064,2.89,722.4
[experiment] llama3_8b_tile_size_per_bdx_8,1024,8,32,8,128,16,2,8,8,16,4,2,64,0.04756,2.822,705.5
[experiment] llama3_8b_tile_size_per_bdx_8,1152,8,32,8,128,16,2,8,8,16,4,2,64,0.05108,2.956,739.0
[experiment] llama3_8b_tile_size_per_bdx_8,1280,8,32,8,128,16,2,8,8,16,4,2,64,0.05571,3.011,752.9
[experiment] llama3_8b_tile_size_per_bdx_8,1408,8,32,8,128,16,2,8,8,16,4,2,64,0.05965,3.094,773.5
[experiment] llama3_8b_tile_size_per_bdx_8,1536,8,32,8,128,16,2,8,8,16,4,2,64,0.06414,3.139,784.7
[experiment] llama3_8b_tile_size_per_bdx_8,1664,8,32,8,128,16,2,8,8,16,4,2,64,0.06957,3.135,783.7
[experiment] llama3_8b_tile_size_per_bdx_8,1792,8,32,8,128,16,2,8,8,16,4,2,64,0.07417,3.167,791.6
[experiment] llama3_8b_tile_size_per_bdx_8,1920,8,32,8,128,16,2,8,8,16,4,2,64,0.07908,3.182,795.6
[experiment] llama3_8b_tile_size_per_bdx_8,2048,8,32,8,128,16,2,8,8,16,4,2,64,0.08599,3.122,780.4
[experiment] llama3_8b_tile_size_per_bdx_8,2176,8,32,8,128,16,2,8,8,16,4,2,64,0.08934,3.192,798.1
[experiment] llama3_8b_tile_size_per_bdx_8,2304,8,32,8,128,16,2,8,8,16,4,2,64,0.09411,3.209,802.2
[experiment] llama3_8b_tile_size_per_bdx_8,2432,8,32,8,128,16,2,8,8,16,4,2,64,0.09864,3.232,807.9
[experiment] llama3_8b_tile_size_per_bdx_8,2560,8,32,8,128,16,2,8,8,16,4,2,64,0.10324,3.25,812.6
[experiment] llama3_8b_tile_size_per_bdx_8,2688,8,32,8,128,16,2,8,8,16,4,2,64,0.10835,3.252,812.9
[experiment] llama3_8b_tile_size_per_bdx_8,2816,8,32,8,128,16,2,8,8,16,4,2,64,0.11322,3.26,815.0
[experiment] llama3_8b_tile_size_per_bdx_8,2944,8,32,8,128,16,2,8,8,16,4,2,64,0.11783,3.275,818.7
[experiment] llama3_8b_tile_size_per_bdx_8,3072,8,32,8,128,16,2,8,8,16,4,2,64,0.12453,3.233,808.3
[experiment] llama3_8b_tile_size_per_bdx_8,3200,8,32,8,128,16,2,8,8,16,4,2,64,0.12931,3.244,810.9
[experiment] llama3_8b_tile_size_per_bdx_8,3328,8,32,8,128,16,2,8,8,16,4,2,64,0.13253,3.291,822.8
[experiment] llama3_8b_tile_size_per_bdx_8,3456,8,32,8,128,16,2,8,8,16,4,2,64,0.13778,3.288,821.9
[experiment] llama3_8b_tile_size_per_bdx_8,3584,8,32,8,128,16,2,8,8,16,4,2,64,0.14236,3.3,825.0
[experiment] llama3_8b_tile_size_per_bdx_8,3712,8,32,8,128,16,2,8,8,16,4,2,64,0.14683,3.314,828.4
[experiment] llama3_8b_tile_size_per_bdx_8,3840,8,32,8,128,16,2,8,8,16,4,2,64,0.15228,3.305,826.3
[experiment] llama3_8b_tile_size_per_bdx_8,3968,8,32,8,128,16,2,8,8,16,4,2,64,0.15692,3.314,828.6
[experiment] llama3_8b_tile_size_per_bdx_8,4096,8,32,8,128,16,2,8,8,16,4,2,64,0.16283,3.297,824.3
[experiment] llama3_8b_tile_size_per_bdx_8,4224,8,32,8,128,16,2,8,8,16,4,2,64,0.16742,3.307,826.7
[experiment] llama3_8b_tile_size_per_bdx_8,4352,8,32,8,128,16,2,8,8,16,4,2,64,0.17171,3.322,830.5
[experiment] llama3_8b_tile_size_per_bdx_8,4480,8,32,8,128,16,2,8,8,16,4,2,64,0.17625,3.332,832.9
[experiment] llama3_8b_tile_size_per_bdx_8,4608,8,32,8,128,16,2,8,8,16,4,2,64,0.18076,3.341,835.4
[experiment] llama3_8b_tile_size_per_bdx_8,4736,8,32,8,128,16,2,8,8,16,4,2,64,0.18576,3.342,835.4
[experiment] llama3_8b_tile_size_per_bdx_8,4864,8,32,8,128,16,2,8,8,16,4,2,64,0.19033,3.35,837.4
[experiment] llama3_8b_tile_size_per_bdx_8,4992,8,32,8,128,16,2,8,8,16,4,2,64,0.19466,3.361,840.3
[experiment] llama3_8b_tile_size_per_bdx_8,5120,8,32,8,128,16,2,8,8,16,4,2,64,0.20203,3.322,830.4
[experiment] llama3_8b_tile_size_per_bdx_8,5248,8,32,8,128,16,2,8,8,16,4,2,64,0.2051,3.354,838.4
[experiment] llama3_8b_tile_size_per_bdx_8,5376,8,32,8,128,16,2,8,8,16,4,2,64,0.2099,3.357,839.2
[experiment] llama3_8b_tile_size_per_bdx_8,5504,8,32,8,128,16,2,8,8,16,4,2,64,0.21463,3.361,840.3
[experiment] llama3_8b_tile_size_per_bdx_8,5632,8,32,8,128,16,2,8,8,16,4,2,64,0.21955,3.362,840.6
[experiment] llama3_8b_tile_size_per_bdx_8,5760,8,32,8,128,16,2,8,8,16,4,2,64,0.22408,3.369,842.3
[experiment] llama3_8b_tile_size_per_bdx_8,5888,8,32,8,128,16,2,8,8,16,4,2,64,0.22949,3.363,840.7
[experiment] llama3_8b_tile_size_per_bdx_8,6016,8,32,8,128,16,2,8,8,16,4,2,64,0.2329,3.386,846.4
[experiment] llama3_8b_tile_size_per_bdx_8,6144,8,32,8,128,16,2,8,8,16,4,2,64,0.2411,3.34,835.0
[experiment] llama3_8b_tile_size_per_bdx_8,6272,8,32,8,128,16,2,8,8,16,4,2,64,0.24569,3.346,836.5
[experiment] llama3_8b_tile_size_per_bdx_8,6400,8,32,8,128,16,2,8,8,16,4,2,64,0.2494,3.363,840.9
[experiment] llama3_8b_tile_size_per_bdx_8,6528,8,32,8,128,16,2,8,8,16,4,2,64,0.2535,3.375,843.8
[experiment] llama3_8b_tile_size_per_bdx_8,6656,8,32,8,128,16,2,8,8,16,4,2,64,0.25902,3.368,842.0
[experiment] llama3_8b_tile_size_per_bdx_8,6784,8,32,8,128,16,2,8,8,16,4,2,64,0.26388,3.37,842.4
[experiment] llama3_8b_tile_size_per_bdx_8,6912,8,32,8,128,16,2,8,8,16,4,2,64,0.26838,3.376,843.9
[experiment] llama3_8b_tile_size_per_bdx_8,7040,8,32,8,128,16,2,8,8,16,4,2,64,0.27331,3.376,844.1
